Datetime,Resolution code,Total Load,Most recent forecast,Most recent P10,Most recent P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast
2022-04-21T10:15:00+02:00,PT15M,10301.88,10481.36,10098.4,10864.32,10465.13,10074.32,10855.95,10506.89
2022-04-21T10:00:00+02:00,PT15M,10394.65,10498.52,10114.93,10882.11,10478.66,10087.34,10869.98,10519.47
2022-04-21T09:45:00+02:00,PT15M,10425.08,10560.59,10175.21,10945.97,10509.55,10115.88,10903.22,10534.55
2022-04-21T09:30:00+02:00,PT15M,10420.68,10557.15,10171.89,10942.41,10506.06,10112.51,10899.6,10542.76
2022-04-21T09:15:00+02:00,PT15M,10353.65,10497.25,10114.18,10880.32,10436.12,10045.2,10827.05,10483.6
2022-04-21T09:00:00+02:00,PT15M,10321.51,10444.35,10063.21,10825.5,10374.93,9986.3,10763.56,10415.74
2022-04-21T08:45:00+02:00,PT15M,10323.51,10427.71,10038.44,10816.99,10326.5,9928.85,10724.15,10499.84
2022-04-21T08:30:00+02:00,PT15M,10296.11,10337.64,9951.73,10723.55,10227.08,9833.26,10620.9,10412
2022-04-21T08:15:00+02:00,PT15M,10101.96,10236.39,9854.26,10618.53,10124.04,9734.19,10513.89,10302.4
2022-04-21T08:00:00+02:00,PT15M,10033.8,10112.94,9735.42,10490.47,10009.99,9624.53,10395.45,10170.53
2022-04-21T07:45:00+02:00,PT15M,9880.68,9984.55,9593.53,10375.56,9851.76,9452.75,10250.77,10019.07
2022-04-21T07:30:00+02:00,PT15M,9973.33,9910.05,9521.96,10298.14,9773.47,9377.63,10169.31,9916.12
2022-04-21T07:15:00+02:00,PT15M,9882.21,9749.19,9367.39,10130.98,9621.83,9232.13,10011.53,9766.07
2022-04-21T07:00:00+02:00,PT15M,9580.8,9548.95,9174.99,9922.9,9437.16,9054.94,9819.38,9593.86
2022-04-21T06:45:00+02:00,PT15M,9431.77,9277.47,8885.69,9669.25,9224.31,8824.26,9624.36,9344.16
2022-04-21T06:30:00+02:00,PT15M,9186.88,9164.25,8777.26,9551.25,9108.46,8713.43,9503.49,9226.69
2022-04-21T06:15:00+02:00,PT15M,9005.3,9055.39,8672.99,9437.79,9005.23,8614.68,9395.78,9097.62
2022-04-21T06:00:00+02:00,PT15M,8833.23,8867.33,8493.65,9241,8788.45,8407.3,9169.6,8863.78
2022-04-21T05:45:00+02:00,PT15M,8566.92,8603.13,8210.21,8996.05,8519.41,8118.14,8920.67,8597.44
2022-04-21T05:30:00+02:00,PT15M,8409.72,8446.03,8060.29,8831.78,8359.88,7966.13,8753.64,8443.24
2022-04-21T05:15:00+02:00,PT15M,8213.5,8363.07,7981.12,8745.03,8271.82,7882.21,8661.42,8385.15
2022-04-21T05:00:00+02:00,PT15M,8090.14,8194.07,7819.83,8568.31,8113.44,7731.29,8495.58,8241.75
2022-04-21T04:45:00+02:00,PT15M,8050.49,8014.4,7627.47,8401.34,8039.28,7643.99,8434.57,8103.74
2022-04-21T04:30:00+02:00,PT15M,8065.98,7949.29,7565.5,8333.09,7967.25,7575.5,8358.99,8048.75
2022-04-21T04:15:00+02:00,PT15M,7930.73,7931.21,7548.29,8314.13,7948.16,7557.36,8338.97,8048.04
2022-04-21T04:00:00+02:00,PT15M,7936.83,7895.73,7514.53,8276.94,7909.97,7521.04,8298.9,8011.3
2022-04-21T03:45:00+02:00,PT15M,7865.52,7758.84,7376.17,8141.51,7854.92,7464.09,8245.76,7935.19
2022-04-21T03:30:00+02:00,PT15M,7898.09,7758.74,7376.11,8141.38,7852.98,7462.24,8243.72,7928.3
2022-04-21T03:15:00+02:00,PT15M,7885.63,7777.18,7393.64,8160.72,7864.68,7473.36,8256,7951.28
2022-04-21T03:00:00+02:00,PT15M,7787.53,7754.1,7368.09,8140.11,7916.03,7522.15,8309.91,8000.7
2022-04-21T02:45:00+02:00,PT15M,7807.57,7753.12,7372.11,8134.14,7952.42,7563.5,8341.35,8017.61
2022-04-21T02:30:00+02:00,PT15M,7924.97,7799.45,7416.16,8182.74,7988.05,7597.38,8378.72,8095.76
2022-04-21T02:15:00+02:00,PT15M,7928.02,7805.34,7421.76,8188.92,8006.22,7614.65,8397.78,8113.14
2022-04-21T02:00:00+02:00,PT15M,8018.42,7874.18,7487.22,8261.15,8089,7693.39,8484.61,8204.69
2022-04-21T01:45:00+02:00,PT15M,8068.69,7955.62,7448.23,8463.01,8182.68,7675.1,8690.26,8303.92
2022-04-21T01:30:00+02:00,PT15M,8052.59,8038.16,7525.5,8550.81,8267.97,7755.1,8780.84,8369.31
2022-04-21T01:15:00+02:00,PT15M,8187.25,8164.65,7643.92,8685.37,8398.21,7877.26,8919.16,8490.82
2022-04-21T01:00:00+02:00,PT15M,8337.64,8249.22,7723.1,8775.34,8485.32,7958.97,9011.67,8602.42
2022-04-21T00:45:00+02:00,PT15M,8315.45,8396.91,7891.88,8901.94,8581.79,8076.57,9087.01,8753.95
2022-04-21T00:30:00+02:00,PT15M,8295.73,8533.68,8020.42,9046.93,8721.98,8208.5,9235.46,8882.7
2022-04-21T00:15:00+02:00,PT15M,8479.83,8637.45,8117.95,9156.94,8828.03,8308.31,9347.75,8974.17
2022-04-21T00:00:00+02:00,PT15M,8633.67,8797.17,8268.07,9326.28,8991.16,8461.83,9520.48,9112.01
2022-04-20T23:45:00+02:00,PT15M,8842.17,8842.2,8334.01,9350.39,9122.66,8603.47,9641.84,9242.78
2022-04-20T23:30:00+02:00,PT15M,8898.55,8970.4,8454.84,9485.96,9282.97,8754.66,9811.28,9379.82
2022-04-20T23:15:00+02:00,PT15M,9139.1,9031.29,8512.23,9550.35,9347.68,8815.69,9879.67,9427.49
2022-04-20T23:00:00+02:00,PT15M,9328.43,9118.49,8594.42,9642.57,9428.63,8892.03,9965.23,9474.26
2022-04-20T22:45:00+02:00,PT15M,9378.92,9481.09,8968.69,9993.49,9503.17,8977.6,10028.74,9535.64
2022-04-20T22:30:00+02:00,PT15M,9379.04,9595.97,9077.36,10114.57,9593.63,9063.06,10124.2,9634.71
2022-04-20T22:15:00+02:00,PT15M,9434.12,9602.47,9083.51,10121.42,9607.93,9076.57,10139.29,9649.82
2022-04-20T22:00:00+02:00,PT15M,9481.13,9564.73,9047.81,10081.65,9557.6,9029.02,10086.18,9630.02
2022-04-20T21:45:00+02:00,PT15M,9447.9,9798.21,9288.91,10307.51,9613.1,9091.52,10134.67,9617.32
2022-04-20T21:30:00+02:00,PT15M,9590.32,9904.07,9389.26,10418.87,9719.56,9192.2,10246.91,9734.31
2022-04-20T21:15:00+02:00,PT15M,9723.87,9986.07,9467,10505.13,9795.57,9264.09,10327.04,9811.94
2022-04-20T21:00:00+02:00,PT15M,9817.94,10075.3,9551.59,10599.01,9873.1,9337.42,10408.78,9913.76
2022-04-20T20:45:00+02:00,PT15M,9770.71,9685.64,9171.6,10199.69,9952.16,9427.07,10477.24,9973.11
2022-04-20T20:30:00+02:00,PT15M,9841.63,9732.79,9216.24,10249.34,10014.87,9486.47,10543.27,10056.06
2022-04-20T20:15:00+02:00,PT15M,9910.28,9766.34,9247.94,10284.73,10066.55,9535.42,10597.67,10111.12
2022-04-20T20:00:00+02:00,PT15M,9882.77,9758.36,9240.47,10276.25,10073.17,9541.69,10604.64,10113.87
2022-04-20T19:45:00+02:00,PT15M,9727.33,9958.39,9442.61,10474.17,10194.86,9666.25,10723.46,10308.22
2022-04-20T19:30:00+02:00,PT15M,9818.98,9942.54,9427.52,10457.55,10172.33,9644.9,10699.77,10275.7
2022-04-20T19:15:00+02:00,PT15M,9888.01,9978.22,9461.21,10495.24,10205.51,9676.35,10734.66,10314.32
2022-04-20T19:00:00+02:00,PT15M,9881.15,10020.58,9501.51,10539.65,10238.95,9708.06,10769.84,10341.75
2022-04-20T18:45:00+02:00,PT15M,9933.2,10034.84,9519,10550.68,10292.45,9763.79,10821.11,10446.66
2022-04-20T18:30:00+02:00,PT15M,10020.49,10057.72,9540.71,10574.74,10306.1,9776.74,10835.46,10426.78
2022-04-20T18:15:00+02:00,PT15M,9943.69,10054.87,9537.88,10571.87,10309.44,9779.91,10838.97,10418.19
2022-04-20T18:00:00+02:00,PT15M,10033.3,10057.06,9540.03,10574.09,10289.98,9761.45,10818.52,10371.89
2022-04-20T17:45:00+02:00,PT15M,9947.52,9908.94,9388.53,10429.34,10334.65,9801.24,10868.05,10390.87
2022-04-20T17:30:00+02:00,PT15M,9883.88,9823.66,9307.73,10339.59,10235.87,9707.57,10764.18,10292.92
2022-04-20T17:15:00+02:00,PT15M,9818.74,9829.19,9313.07,10345.32,10241.09,9712.52,10769.67,10292.87
2022-04-20T17:00:00+02:00,PT15M,9832.65,9669.28,9154.86,10183.7,10187.28,9661.49,10713.08,10241.45
2022-04-20T16:45:00+02:00,PT15M,9727.75,9567.39,9050.78,10084,10121.52,9593.97,10649.06,10137.01
2022-04-20T16:30:00+02:00,PT15M,9758.47,9543.27,9027.32,10059.22,10137.02,9608.67,10665.37,10169.17
2022-04-20T16:15:00+02:00,PT15M,9689.55,9524.46,9008.76,10040.16,10141.36,9612.78,10669.94,10190.69
2022-04-20T16:00:00+02:00,PT15M,9758.47,9578.38,9059.77,10097,10199.58,9667.97,10731.19,10285.5
2022-04-20T15:45:00+02:00,PT15M,9761.49,9729.05,9215.32,10242.77,10103.69,9577.63,10629.74,10145.3
2022-04-20T15:30:00+02:00,PT15M,9758.02,9782.96,9266.39,10299.53,10151.02,9622.5,10679.54,10187.65
2022-04-20T15:15:00+02:00,PT15M,9747.71,9759.94,9244.08,10275.8,10148.99,9620.57,10677.4,10207.27
2022-04-20T15:00:00+02:00,PT15M,9837.6,9845.57,9324.84,10366.31,10238.88,9705.79,10771.98,10289.06
2022-04-20T14:45:00+02:00,PT15M,9789.32,9857.63,9344.72,10370.54,10248.41,9723.1,10773.72,10314.19
2022-04-20T14:30:00+02:00,PT15M,9782.05,9903.21,9387.93,10418.5,10289.9,9762.46,10817.33,10351.09
2022-04-20T14:15:00+02:00,PT15M,9760.75,9944.79,9427.27,10462.31,10338.06,9808.16,10867.97,10392.16
2022-04-20T14:00:00+02:00,PT15M,9844.23,10013.39,9492.22,10534.56,10406.98,9873.54,10940.41,10457.86
2022-04-20T13:45:00+02:00,PT15M,9898.75,9919.51,9406.62,10432.39,10343.57,9819.33,10867.81,10385.5
2022-04-20T13:30:00+02:00,PT15M,9911.38,9997.18,9480.28,10514.08,10458.87,9928.78,10988.95,10476.98
2022-04-20T13:15:00+02:00,PT15M,10027.5,10008.29,9490.99,10525.6,10452.89,9923.11,10982.68,10485.95
2022-04-20T13:00:00+02:00,PT15M,9983.62,10055.19,9535.4,10574.99,10496.06,9964.09,11028.03,10531.4
2022-04-20T12:45:00+02:00,PT15M,9942.37,9932.33,9418.68,10445.98,10453.51,9927.62,10979.41,10471.66
2022-04-20T12:30:00+02:00,PT15M,9993.39,9963.58,9448.6,10478.55,10474.33,9947.39,11001.28,10509.48
2022-04-20T12:15:00+02:00,PT15M,9968.74,10008.1,9490.87,10525.32,10524.14,9994.69,11053.59,10547.05
2022-04-20T12:00:00+02:00,PT15M,10054.52,10054.67,9533.63,10575.71,10610.48,10076.68,11144.27,10621.53
2022-04-20T11:45:00+02:00,PT15M,10243.44,10393.24,9873.41,10913.07,10707.77,10175.25,11240.28,10735.84
2022-04-20T11:30:00+02:00,PT15M,10264.77,10370.2,9851.31,10889.1,10679.77,10148.65,11210.9,10726.93
2022-04-20T11:15:00+02:00,PT15M,10151.25,10301.91,9786.04,10817.79,10617.79,10089.75,11145.83,10669.27
2022-04-20T11:00:00+02:00,PT15M,10228.97,10231.53,9719.05,10744.01,10544.63,10020.23,11069.03,10601.97
2022-04-20T10:45:00+02:00,PT15M,10285.36,10400.03,10004.9,10795.16,10567.87,10156.42,10979.33,10694.84
2022-04-20T10:30:00+02:00,PT15M,10274.66,10394.86,9999.98,10789.74,10575.36,10163.61,10987.1,10683.25
2022-04-20T10:15:00+02:00,PT15M,10336.34,10357.82,9964.32,10751.31,10532.69,10122.6,10942.77,10619.9
2022-04-20T10:00:00+02:00,PT15M,10399.93,10366.61,9972.61,10760.61,10547.82,10137.14,10958.49,10628.06
2022-04-20T09:45:00+02:00,PT15M,10468.96,10560.84,10164.47,10957.22,10542.18,10129.28,10955.08,10681.09
2022-04-20T09:30:00+02:00,PT15M,10477.26,10552.04,10155.8,10948.28,10543.71,10130.76,10956.67,10692.59
2022-04-20T09:15:00+02:00,PT15M,10481.37,10483.86,10090.25,10877.46,10476.3,10065.98,10886.61,10623.18
2022-04-20T09:00:00+02:00,PT15M,10484.67,10424.13,10032.84,10815.43,10411.97,10004.17,10819.77,10526.9
2022-04-20T08:45:00+02:00,PT15M,10417.9,10363.73,9963.36,10764.1,10408.88,9991.99,10825.77,10501.02
2022-04-20T08:30:00+02:00,PT15M,10386.53,10264.51,9868,10661.03,10325.31,9911.77,10738.85,10424.95
2022-04-20T08:15:00+02:00,PT15M,10304.29,10160.19,9767.67,10552.71,10213.77,9804.7,10622.85,10303.33
2022-04-20T08:00:00+02:00,PT15M,10130.39,10051.23,9663.13,10439.33,10098.26,9693.81,10502.71,10154.68
2022-04-20T07:45:00+02:00,PT15M,9989.19,9970.64,9568.9,10372.39,9990.65,9571.87,10409.44,10036.15
2022-04-20T07:30:00+02:00,PT15M,9925.54,9891.41,9492.86,10289.96,9898.02,9483.12,10312.92,9924.32
2022-04-20T07:15:00+02:00,PT15M,9722.61,9738.02,9345.65,10130.39,9746.94,9338.37,10155.51,9769.64
2022-04-20T07:00:00+02:00,PT15M,9485.55,9549.14,9164.3,9933.98,9583.34,9181.63,9985.05,9593.81
2022-04-20T06:45:00+02:00,PT15M,9270.8,9264.31,8861.52,9667.1,9299.98,8880.15,9719.82,9348.59
2022-04-20T06:30:00+02:00,PT15M,9200.21,9148.53,8750.79,9546.26,9190.44,8775.55,9605.33,9206.64
2022-04-20T06:15:00+02:00,PT15M,9050.69,9044.84,8651.61,9438.06,9073.44,8663.83,9483.05,9089.19
2022-04-20T06:00:00+02:00,PT15M,8917.56,8859.39,8475.64,9243.15,8852.35,8452.73,9251.98,8860.41
2022-04-20T05:45:00+02:00,PT15M,8414.83,8487.97,8083.95,8891.99,8486.43,8066.04,8906.82,8547.81
2022-04-20T05:30:00+02:00,PT15M,8265.25,8329.04,7932.58,8725.49,8328.19,7915.64,8740.73,8382.87
2022-04-20T05:15:00+02:00,PT15M,8182.07,8241.3,7849.02,8633.57,8262.23,7852.94,8671.51,8321.67
2022-04-20T05:00:00+02:00,PT15M,7925.41,8083.5,7698.73,8468.26,8110.07,7708.32,8511.81,8185.75
2022-04-20T04:45:00+02:00,PT15M,7810.35,7973.01,7575.01,8371,7964.83,7550.8,8378.86,8034.31
2022-04-20T04:30:00+02:00,PT15M,7754.14,7901.57,7507.14,8296,7906.11,7495.14,8317.09,7979.76
2022-04-20T04:15:00+02:00,PT15M,7694.97,7882.64,7489.16,8276.13,7895.1,7484.7,8305.51,7974.01
2022-04-20T04:00:00+02:00,PT15M,7666.34,7844.77,7453.17,8236.36,7859.45,7450.9,8268,7928.28
2022-04-20T03:45:00+02:00,PT15M,7588.33,7802.34,7408.83,8195.85,7815.98,7405.96,8226,7890.18
2022-04-20T03:30:00+02:00,PT15M,7619.47,7801.52,7408.11,8194.94,7814.77,7404.82,8224.73,7897.37
2022-04-20T03:15:00+02:00,PT15M,7699.12,7813.15,7419.15,8207.15,7825.62,7415.1,8236.14,7931.55
2022-04-20T03:00:00+02:00,PT15M,7750.27,7824.35,7427.78,8220.93,7881.66,7468.19,8295.12,7970.6
2022-04-20T02:45:00+02:00,PT15M,7780.75,7854.38,7462.79,8245.98,7892.57,7485.14,8299.99,7960.42
2022-04-20T02:30:00+02:00,PT15M,7912.22,7889.57,7496.22,8282.92,7945.59,7535.43,8355.75,8023.28
2022-04-20T02:15:00+02:00,PT15M,7873.13,7907.51,7513.26,8301.75,7956.39,7545.67,8367.11,8058.18
2022-04-20T02:00:00+02:00,PT15M,7868.62,8072.52,7657.35,8487.69,8051.97,7636.31,8467.62,8146.03
2022-04-20T01:45:00+02:00,PT15M,7922.61,8080.63,7568.66,8592.59,8070.38,7559.85,8580.9,8191
2022-04-20T01:30:00+02:00,PT15M,7950.74,8178.12,7659.98,8696.26,8171.24,7654.34,8688.14,8258.1
2022-04-20T01:15:00+02:00,PT15M,8149.83,8288.24,7763.13,8813.36,8284.94,7760.84,8809.03,8371.73
2022-04-20T01:00:00+02:00,PT15M,8268.93,8364.59,7834.63,8894.54,8366.23,7836.99,8895.46,8486.14
2022-04-20T00:45:00+02:00,PT15M,8399.78,8173.82,7664.7,8682.93,8507.62,7999.04,9016.19,8599.19
2022-04-20T00:30:00+02:00,PT15M,8471.85,8316.23,7798.24,8834.21,8647.85,8130.89,9164.81,8715.37
2022-04-20T00:15:00+02:00,PT15M,8503.68,8427.99,7903.05,8952.94,8760.25,8236.58,9283.93,8807.3
2022-04-20T00:00:00+02:00,PT15M,8839.52,8559.25,8026.12,9092.37,8891.78,8360.24,9423.32,8926.35
2022-04-19T23:45:00+02:00,PT15M,8854.06,8948.68,8437.08,9460.27,9147.19,8643.63,9650.75,9203.13
2022-04-19T23:30:00+02:00,PT15M,8848.43,9105.97,8585.37,9626.56,9306.46,8794.13,9818.79,9322.51
2022-04-19T23:15:00+02:00,PT15M,8943.3,9169.47,8645.25,9693.69,9371.38,8855.47,9887.28,9362.44
2022-04-19T23:00:00+02:00,PT15M,9104.52,9248.93,8720.17,9777.7,9449.06,8928.88,9969.24,9412.17
2022-04-19T22:45:00+02:00,PT15M,9183.7,9506.08,8988.19,10023.98,9516.57,9006.69,10026.46,9501.43
2022-04-19T22:30:00+02:00,PT15M,9415.33,9596.51,9073.69,10119.34,9604.43,9089.84,10119.02,9614.81
2022-04-19T22:15:00+02:00,PT15M,9322.41,9610.77,9087.17,10134.37,9614.78,9099.64,10129.92,9629.3
2022-04-19T22:00:00+02:00,PT15M,9354.07,9560.32,9039.47,10081.17,9562.77,9050.42,10075.13,9629.15
2022-04-19T21:45:00+02:00,PT15M,9378.26,9749.94,9235.99,10263.9,9542.67,9037.3,10048.04,9586.41
2022-04-19T21:30:00+02:00,PT15M,9480.39,9857.42,9337.77,10377.07,9655.15,9143.82,10166.47,9702.04
2022-04-19T21:15:00+02:00,PT15M,9600.96,9934.48,9410.77,10458.19,9735.61,9220.02,10251.2,9768.43
2022-04-19T21:00:00+02:00,PT15M,9748.19,10013.54,9485.68,10541.4,9813.03,9293.34,10332.72,9864.76
2022-04-19T20:45:00+02:00,PT15M,9801.43,9705.29,9187.87,10222.71,9907.19,9398.53,10415.85,9923.99
2022-04-19T20:30:00+02:00,PT15M,9834.32,9766.43,9245.75,10287.11,9981.53,9469.05,10494.01,10005.59
2022-04-19T20:15:00+02:00,PT15M,9854.68,9816.59,9293.22,10339.95,10036.03,9520.75,10551.3,10069.45
2022-04-19T20:00:00+02:00,PT15M,9743.44,9823.36,9299.65,10347.07,10041.64,9526.07,10557.2,10064.05
2022-04-19T19:45:00+02:00,PT15M,9929.58,9965.91,9445.03,10486.79,10177.35,9664.56,10690.13,10267.22
2022-04-19T19:30:00+02:00,PT15M,9948.92,9943.98,9424.25,10463.71,10150.98,9639.53,10662.44,10225.63
2022-04-19T19:15:00+02:00,PT15M,10032.95,9976.27,9454.84,10497.7,10183.19,9670.11,10696.27,10247.26
2022-04-19T19:00:00+02:00,PT15M,10102.66,10008.16,9485.02,10531.29,10214.45,9699.79,10729.1,10278.29
2022-04-19T18:45:00+02:00,PT15M,10077.01,10219.4,9698.47,10740.34,10332.6,9820.04,10845.16,10438.04
2022-04-19T18:30:00+02:00,PT15M,10122.6,10232.29,9710.66,10753.91,10347.7,9834.39,10861.01,10411.44
2022-04-19T18:15:00+02:00,PT15M,10031.55,10233.13,9711.33,10754.93,10352.75,9839.19,10866.31,10412.26
2022-04-19T18:00:00+02:00,PT15M,10148.28,10101.9,9581.08,10622.71,10332.32,9819.78,10844.87,10369.48
2022-04-19T17:45:00+02:00,PT15M,10045.55,10052.3,9526.69,10577.92,10272.14,9754.93,10789.35,10319.82
2022-04-19T17:30:00+02:00,PT15M,10007.66,9956.12,9435.53,10476.71,10172.76,9660.55,10684.96,10218.01
2022-04-19T17:15:00+02:00,PT15M,9984.36,9961.1,9440.25,10481.95,10177.62,9665.17,10690.08,10219
2022-04-19T17:00:00+02:00,PT15M,10095.51,9929.59,9411.47,10447.71,10130.95,9620.85,10641.05,10171.3
2022-04-19T16:45:00+02:00,PT15M,9983.71,9821.73,9301.9,10341.56,9903.34,9391.57,10415.11,9985.51
2022-04-19T16:30:00+02:00,PT15M,9850.71,9832.13,9311.5,10352.77,9916.95,9404.48,10429.43,9994.12
2022-04-19T16:15:00+02:00,PT15M,9816.97,9824.65,9303.79,10345.51,9916.8,9404.34,10429.27,10022.09
2022-04-19T16:00:00+02:00,PT15M,9891.71,9881.1,9357.24,10404.95,9971.08,9455.81,10486.34,10129.05
2022-04-19T15:45:00+02:00,PT15M,9888,10013.96,9495.58,10532.34,9868.19,9357.96,10378.42,10020.05
2022-04-19T15:30:00+02:00,PT15M,9994.85,10061.18,9540.38,10581.99,9912.59,9400.06,10425.12,10061.53
2022-04-19T15:15:00+02:00,PT15M,9898.16,10055,9534.3,10575.69,9907.6,9395.33,10419.86,10088.83
2022-04-19T15:00:00+02:00,PT15M,10036,10142.74,9617.44,10668.05,9998.07,9481.13,10515.02,10161.49
2022-04-19T14:45:00+02:00,PT15M,10037.94,10047.2,9529.56,10564.83,9928.61,9419.22,10438,10082.1
2022-04-19T14:30:00+02:00,PT15M,10086.57,10084.89,9565.15,10604.62,9966.64,9455.3,10477.98,10121.6
2022-04-19T14:15:00+02:00,PT15M,10090.34,10119.21,9597.04,10641.37,10016.56,9502.66,10530.47,10162.73
2022-04-19T14:00:00+02:00,PT15M,10197.61,10158.9,9633.26,10684.54,10083.64,9566.3,10600.98,10224.99
2022-04-19T13:45:00+02:00,PT15M,10282.52,10172.08,9655.49,10688.67,10219.67,9710.97,10728.38,10265.23
2022-04-19T13:30:00+02:00,PT15M,10111.62,10285.46,9763.11,10807.8,10329.66,9815.49,10843.84,10354.25
2022-04-19T13:15:00+02:00,PT15M,10200.73,10284.3,9762.26,10806.34,10320.46,9806.74,10834.18,10387.45
2022-04-19T13:00:00+02:00,PT15M,10258.82,10335.9,9811.7,10860.1,10353.66,9838.29,10869.03,10440.2
2022-04-19T12:45:00+02:00,PT15M,10268.05,10386.16,9867.95,10904.37,10364.51,9854.63,10874.39,10423.4
2022-04-19T12:30:00+02:00,PT15M,10347.59,10406.05,9886.81,10925.3,10384.89,9874,10895.77,10463.17
2022-04-19T12:15:00+02:00,PT15M,10372.77,10460.78,9939.06,10982.5,10436.65,9923.22,10950.08,10500.67
2022-04-19T12:00:00+02:00,PT15M,10382.87,10547.86,10021.85,11073.86,10524.89,10007.11,11042.66,10565.3
2022-04-19T11:45:00+02:00,PT15M,10614.69,10811.48,10286.74,11336.22,10660.02,10144.25,11175.8,10714.75
2022-04-19T11:30:00+02:00,PT15M,10665.07,10783.26,10259.89,11306.62,10641.81,10126.92,11156.71,10697.56
2022-04-19T11:15:00+02:00,PT15M,10582.66,10719.17,10198.84,11239.5,10588.08,10075.79,11100.37,10636.69
2022-04-19T11:00:00+02:00,PT15M,10470.67,10641.94,10126.3,11157.59,10520.37,10011.36,11029.39,10583
2022-04-19T10:45:00+02:00,PT15M,10585.1,10637.39,10227.37,11047.42,10509.71,10109.16,10910.26,10576.63
2022-04-19T10:30:00+02:00,PT15M,10461.55,10644.93,10234.61,11055.24,10515.46,10114.69,10916.23,10562.32
2022-04-19T10:15:00+02:00,PT15M,10458.14,10602.23,10193.57,11010.89,10473.02,10073.87,10872.17,10491.6
2022-04-19T10:00:00+02:00,PT15M,10476.28,10613.79,10204.54,11023.03,10486.7,10087.03,10886.38,10503.27
2022-04-19T09:45:00+02:00,PT15M,10511.04,10476.46,10065,10887.92,10485.15,10083.18,10887.13,10558.61
2022-04-19T09:30:00+02:00,PT15M,10487.56,10474.67,10063.15,10886.19,10483.54,10081.63,10885.45,10575
2022-04-19T09:15:00+02:00,PT15M,10414.73,10409.25,10000.37,10818.14,10415.15,10015.86,10814.44,10505.64
2022-04-19T09:00:00+02:00,PT15M,10402.03,10346.04,9939.67,10752.42,10354.74,9957.77,10751.72,10415.56
2022-04-19T08:45:00+02:00,PT15M,10405.2,10462.71,10047.27,10878.15,10320.2,9914.51,10725.89,10361.48
2022-04-19T08:30:00+02:00,PT15M,10206.45,10378.71,9966.6,10790.81,10237.98,9835.52,10640.44,10288.57
2022-04-19T08:15:00+02:00,PT15M,10185.11,10266.63,9858.97,10674.28,10130.25,9732.03,10528.48,10176.36
2022-04-19T08:00:00+02:00,PT15M,10084.2,10146.61,9743.57,10549.65,10017.24,9623.46,10411.02,10032.5
2022-04-19T07:45:00+02:00,PT15M,10025.32,10002.89,9585.56,10420.22,10037.47,9629.85,10445.09,10093.9
2022-04-19T07:30:00+02:00,PT15M,9970.8,9909.98,9496.52,10323.43,9944.22,9540.39,10348.05,9969.19
2022-04-19T07:15:00+02:00,PT15M,9766.71,9758.72,9351.57,10165.87,9794.03,9396.3,10191.76,9821.71
2022-04-19T07:00:00+02:00,PT15M,9421.22,9595.07,9194.76,9995.38,9627.67,9236.7,10018.65,9649.97
2022-04-19T06:45:00+02:00,PT15M,9237.25,9254.08,8835.7,9672.45,9152.69,8743.96,9561.43,9274.23
2022-04-19T06:30:00+02:00,PT15M,9091.35,9144.98,8731.53,9558.42,9045.74,8641.78,9449.71,9115.63
2022-04-19T06:15:00+02:00,PT15M,9061.39,9028.56,8620.37,9436.74,8927.45,8528.77,9326.13,8995.6
2022-04-19T06:00:00+02:00,PT15M,8857.13,8808.56,8410.32,9206.8,8705.55,8316.78,9094.32,8787.55
2022-04-19T05:45:00+02:00,PT15M,8460.77,8507.27,8088.35,8926.2,8407.45,7998.25,8816.65,8442.19
2022-04-19T05:30:00+02:00,PT15M,8300.23,8348.64,7937.52,8759.75,8251.12,7849.53,8652.71,8278.17
2022-04-19T05:15:00+02:00,PT15M,8046.08,8282.51,7874.66,8690.37,8184.86,7786.49,8583.22,8209.41
2022-04-19T05:00:00+02:00,PT15M,7827.77,8129.98,7729.63,8530.33,8033.29,7642.3,8424.28,8098.07
2022-04-19T04:45:00+02:00,PT15M,7832.76,7791.52,7378.94,8204.11,7786.25,7383.01,8189.49,7836.32
2022-04-19T04:30:00+02:00,PT15M,7673.92,7734.09,7324.54,8143.64,7725.71,7325.6,8125.81,7779.71
2022-04-19T04:15:00+02:00,PT15M,7592.1,7723.32,7314.34,8132.3,7709.84,7310.56,8109.12,7770.85
2022-04-19T04:00:00+02:00,PT15M,7525.26,7688.44,7281.31,8095.57,7675.92,7278.39,8073.44,7733
2022-04-19T03:45:00+02:00,PT15M,7534.94,7601.59,7192.99,8010.18,7532.64,7133.98,7931.29,7524.87
2022-04-19T03:30:00+02:00,PT15M,7550.45,7597.97,7189.45,8006.5,7540.84,7141.75,7939.93,7520.78
2022-04-19T03:15:00+02:00,PT15M,7581.86,7608.52,7199.43,8017.62,7553.58,7153.81,7953.35,7559.46
2022-04-19T03:00:00+02:00,PT15M,7585.32,7728.87,7316.84,8140.9,7607.76,7205.13,8010.4,7600.85
2022-04-19T02:45:00+02:00,PT15M,7633.79,7663.75,7257.75,8069.76,7671.8,7274.89,8068.7,7596.99
2022-04-19T02:30:00+02:00,PT15M,7497.1,7715.24,7306.51,8123.98,7717.79,7318.51,8117.08,7647.12
2022-04-19T02:15:00+02:00,PT15M,7541.12,7725.73,7316.44,8135.02,7723.96,7324.36,8123.56,7687.99
